vote,tw_time,twitter_user_id,twitter_user_name,twitter_user_screen_name,twitter_user_followers_count,vote_url,is_quote,twitter_user_prof,main,delta_hours
A,2021-12-29 19:09:21+09:00,1216600634717138945,jaro,Jaro_ssbu_wolf,98,twitter.com/Jaro_ssbu_wolf/status/1476133230281920515,False,スマブラでウルフ使ってる人/きしめん/最高レート1593の敗北者/,other,1
A,2021-12-29 19:09:25+09:00,1398780801274171392,ひさ,HaIs_ssb,0,twitter.com/HaIs_ssb/status/1476133243582038017,False,,other,1
B,2021-12-29 19:09:32+09:00,1354775103037263877,デルタ,M4Ru9Pauf87lIjO,113,twitter.com/M4Ru9Pauf87lIjO/status/1476133276419235841,False,"スマブラsp、白猫プロジェクト、モンスト、パズドラを普段してます。
スマブラはどのキャラも同じくらい使えます(逆VIP)一応ピクオリメインです。アイコンは自作。フォロバ100(エロ垢は去ね)。気軽に絡んで下さい。",pikmin,1
A,2021-12-29 19:09:41+09:00,1510372088,このくるる,konokururu,3820,twitter.com/konokururu/status/1476133310246297600,False,SSBU：Kirby しがない白カービィ使われです。直近実績：篝火#5 49th 西武撃#9 17th めがスマ！#1 優勝 スマメイトレート2000↑ サブ垢：@Nokurusuma 動画や配信はこちら↓  エゴサします,other,1
B,2021-12-29 19:09:47+09:00,1353342847852765185,ルキナンスキー,lucinansky,449,twitter.com/lucinansky/status/1476133337144377348,False,"ルキナ使い。ども日本の皆さん。ルチナン人のことわざあります。 「ヨーヨーに親を殺された人の前で、ネスを使うな」
父からマネーマッチで妹のJoy-Conを奪った日本人を探しに日本に来ました（流暢）。R18 @h_nan_sky
スマブラ大学政治学部キャラネガ科卒
同大学芸術学部MSペイント科卒",other,1
B,2021-12-29 19:09:51+09:00,535069024,パーミル‰,p_ermil,230,twitter.com/p_ermil/status/1476133354441670661,False,バイク乗ってます(ホーネット250)/スマブラ(プリンvip)/趣味:Flutterかじりはじめました/禁禁煙中,other,1
A,2021-12-29 19:10:00+09:00,736473512064385024,HGC | Lv.1,ChunenL_,4364,twitter.com/ChunenL_/status/1476133390814711808,False,main:Toon Link:Apex スマブラ日本ランキング31位  @HIT_rc_esports https://t.co/e16KABYK4d,other,1
B,2021-12-29 19:10:00+09:00,985592529834790912,おぞん,ozone27282728,668,twitter.com/ozone27282728/status/1476133392790220800,False,ssbu/super sotsuron baka unko,other,1
A,2021-12-29 19:10:07+09:00,1109291166950780928,ぱちりす/PACHI,Pachi_Luca,364,twitter.com/Pachi_Luca/status/1476133422452342784,False,"プリコネ/Summer Pockets/アイマス/ポケモンユナイト
アイコンは@mike_n0raさんのを使わせていただいてます！",other,1
B,2021-12-29 19:10:20+09:00,1271064133752852480,ミヤちゃん㌨/お豆腐メンタルマン,miyaNsk_nano,144,twitter.com/miyaNsk_nano/status/1476133475870978056,False,ゲーム・アニメ・が好きな人間です!!スマブラ・ウマ娘やってます/ネイチャ推し/ヤクルトファン/メインジョーカー・ベレトス/可愛いイラストRT厨/無言フォローします/変な垢以外基本フォロ100%,other,1
B,2021-12-29 19:10:25+09:00,724044114442883072,🍥トラピチェ🤔,torapiche,1125,twitter.com/torapiche/status/1476133494636302339,False,アニメ、ゲーム好き | #SSBU 𝙼𝚊𝚒𝚗 𝔊𝔞𝔫𝔬𝔫𝔡𝔬𝔯𝔣/ 𝐤𝐚𝐳𝐮𝐲𝐚 | #MHRISE 太刀専 | ❤いいね欄🔞 | 推しVは神楽めあ🍥 | 【MHRise】HR999 勲章コンプ 最風は使い手の努力,other,1
A,2021-12-29 19:10:30+09:00,1240226034118586369,盟友ぬかち,NukachanVt,529,twitter.com/NukachanVt/status/1476133517847597057,False,ドラクエXtuber / https://t.co/rJ7qSRNKuN,other,1
A,2021-12-29 19:10:33+09:00,3104575958,RYNO,violetblue440,434,twitter.com/violetblue440/status/1476133529511940100,False,SSBU(Cloud/Wolf)/Genshin Impact(Ganyu)/AzurLane,other,1
A,2021-12-29 19:10:35+09:00,1261964251859521536,ロッキー,rokki_ssb,1021,twitter.com/rokki_ssb/status/1476133537975713792,False,sp新規勢。オフ勢。もはや何メインなのかわからない人。対戦気軽に誘ってください,other,1
A,2021-12-29 19:10:42+09:00,1015430527455657985,Mikaru,mikaru_pnkn,116,twitter.com/mikaru_pnkn/status/1476133568770613249,False,メイン:ソニック #ぽよねぇ〜 #precure,sonic,1
B,2021-12-29 19:11:03+09:00,831446245386317824,めた,MMNK6379,5712,twitter.com/MMNK6379/status/1476133654997118976,False,"馬鹿は精進あるのみ

ジョーカーは強い！みんな元気でね",other,1
B,2021-12-29 19:11:13+09:00,3150882954,tk@沼,tk0805vain,919,twitter.com/tk0805vain/status/1476133698232004614,False,雑食 20↑。。,other,1
A,2021-12-29 19:11:14+09:00,311379119,優雨・墨州,yuu_kiru,257,twitter.com/yuu_kiru/status/1476133700807307264,False,"御主人様ヤバいです。ヤバヤバです。UTAU音源『君歌キル』『みそぎ』『さかき』『Little』の声のもとなんですわ。我はハーマンの名の元に。
https://t.co/z0tkWVKqVX",other,1
B,2021-12-29 19:11:20+09:00,792730101972557824,ぶらすたー,braster_MJ,119,twitter.com/braster_MJ/status/1476133726627438600,False,"強くなる
SSBU(Joker/Meta Knight)
ぱずどら ぷりこね どかばと もんすと えぺ
アイコンは自作です。
いいねセンシティブ",other,1
A,2021-12-29 19:11:26+09:00,857698997128970241,ヴァレリア,Valeria69127,1017,twitter.com/Valeria69127/status/1476133751323512835,False,"ゲームを愛しています
絵のRTが多めです  アイコンはかしろ様（@mAZ8Y9DZ4Y8paS1）作！
カムイ窓主",other,1
A,2021-12-29 19:11:26+09:00,854735386450436096,kzh,Nymph0811,361,twitter.com/Nymph0811/status/1476133753349353472,False,音ゲーをする宮内一穂,other,1
A,2021-12-29 19:11:41+09:00,1189069135902175233,なごみ,141_80_call,399,twitter.com/141_80_call/status/1476133813856370696,False,"アイコン作者→いま:@zechthawo223／
まえ:@hayaton_oekaki

楽しく真剣にゲームする勢。開発記録を #レポートにしっかりかきのこした

ヘッダー作者→@Jared_Lin_",other,1
B,2021-12-29 19:11:49+09:00,1081523392962953216,藍鉄,Aitetsu003A47,66,twitter.com/Aitetsu003A47/status/1476133849466023936,False,まず頑張るとりあえずそこから SSBU クラウド アークナイツ勢でもあり,other,1
A,2021-12-29 19:11:54+09:00,1068813278892048384,オディロ院長,odexirointyo,165,twitter.com/odexirointyo/status/1476133869565128706,False,スマブラsp、ウマ娘、日常なんでも呟く keptメンバー、しずえ窓,other,1
B,2021-12-29 19:12:02+09:00,154476624,ぼびー,bobby_niconico,224,twitter.com/bobby_niconico/status/1476133904050716672,False,"イラストRTおじさん。
スマブラ/ポケモン/野球/競馬とかが好き。",other,1
B,2021-12-29 19:12:12+09:00,1170601118906253312,こぶきっず,invitrose_,53,twitter.com/invitrose_/status/1476133945041645570,False,スマブラ Apex モンハン マリカ スプラ,other,1
B,2021-12-29 19:12:22+09:00,212867147,ぶう屁衛,chiisanayoimono,499,twitter.com/chiisanayoimono/status/1476133986464595968,False,わからない。,other,1
A,2021-12-29 19:12:32+09:00,1259026063499202561,💢🗝,Weaqqqq,92,twitter.com/Weaqqqq/status/1476134031331033089,False,"ミュートしてください
MOTHERが好きです",other,1
B,2021-12-29 19:12:37+09:00,2823944850,大猩々たけ,DKtake3,81,twitter.com/DKtake3/status/1476134049928605703,False,スプラ、スマブラ、APEX。うまくなりたい。,other,1
B,2021-12-29 19:12:44+09:00,1256973924794986496,るいつ,ORyaRuitudao,75,twitter.com/ORyaRuitudao/status/1476134080849002496,False,"絵を書いてくれてる方がいるけど勿体なくて使い所渋ってる→@kagutyan1112
別垢というかなんというか(鍵垢らしいね)
https://t.co/uEb57SaRGt?…",other,1
B,2021-12-29 19:12:45+09:00,1198284596393066496,まなはる,watarigani1028,86,twitter.com/watarigani1028/status/1476134083722113027,False,スマブラsp ヨッシー使い 目標はスマメイトレート1600,other,1
B,2021-12-29 19:12:52+09:00,1289577050261487616,つなたま,kinacokoco,2,twitter.com/kinacokoco/status/1476134112440492033,False,,other,1
A,2021-12-29 19:13:01+09:00,1252462043359109120,あまうさ,amausaandkujo,745,twitter.com/amausaandkujo/status/1476134152751947782,False,@wakariyasuiID_　ごちうさ難民卒業　アイコンのホムヒカ→@JUN_NJSS,other,1
A,2021-12-29 19:13:08+09:00,922004443133968384,ﾄｳｶ,kaeTo_ka,236,twitter.com/kaeTo_ka/status/1476134180199473153,False,超人 夢は世界征服,other,1
B,2021-12-29 19:13:20+09:00,2480177694,アサギシティジム（DQXの名前：タツヤ・）,Tatsuya_middot,89,twitter.com/Tatsuya_middot/status/1476134229117333504,False,,other,1
B,2021-12-29 19:13:26+09:00,1117411797521158150,DØŪβŁĘØ/ダブルオー,doubleo_LFC,97,twitter.com/doubleo_LFC/status/1476134257236254720,False,ラノベ、サッカー大好き人間 SSBU/ICs今作参戦勢,other,1
A,2021-12-29 19:13:30+09:00,802904964632711168,らて,Latte_sv,51,twitter.com/Latte_sv/status/1476134273690537985,False,シャドバ パズドラなど 第2回わらばー杯準優勝🥈,other,1
B,2021-12-29 19:13:31+09:00,891255742266712064,でぃーさん@趣味垢,hobbyinvestigat,55,twitter.com/hobbyinvestigat/status/1476134278857900035,False,イキリ陰キャオタクです カードゲームが好きです vtuberが好きです スマブラが好きです やたらいいねします 無言フォロー失礼します,other,1
A,2021-12-29 19:13:43+09:00,1409342655662755842,yusuke,yusuke53997562,107,twitter.com/yusuke53997562/status/1476134327612510208,False,がく鯖！ 配信も頑張るぞ！！https://t.co/mPCjtVVtCJ,other,1
B,2021-12-29 19:13:49+09:00,2764675844,たらまん,Ramascl,486,twitter.com/Ramascl/status/1476134351297708034,False,,other,1
B,2021-12-29 19:13:54+09:00,97055014,１６,16sma,117,twitter.com/16sma/status/1476134372739010560,False,スマブラSPでウルフを使う人,other,1
A,2021-12-29 19:13:54+09:00,1446291548061065218,どくたいぷ,doc_toxic_type,1,twitter.com/doc_toxic_type/status/1476134373963739137,False,〝スマ〟をします、させてください　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　https://t.co/eqsfTCWaiH,other,1
B,2021-12-29 19:13:59+09:00,1320685499867017217,🌰まろん🌰,12kurimaron,22,twitter.com/12kurimaron/status/1476134394461290500,False,スマブラがんばる パルテナを捨て切れない男,other,1
A,2021-12-29 19:14:13+09:00,167016679,カメオ,cameo_green,309,twitter.com/cameo_green/status/1476134454527934469,False,ゲームが好きな人です。スマブラSPメインキャラ: ロックマン リアルの話(愚痴)も多めなのでご注意ください。アイコンは@rabbitdarkness えにしさん、ヘッダーは@CaNdiDiDatE 詩音さんから、ありがとうございます！！,other,1
B,2021-12-29 19:14:14+09:00,881056681064411136,ところてん,TOKOROTEN267,31,twitter.com/TOKOROTEN267/status/1476134457610747906,False,モンスト/パズドラ/原神/プロセカ/ダンカグ/スマブラ/MHRISE/MHStories2/BDSP,other,1
B,2021-12-29 19:14:29+09:00,1040585974550425600,トリガー,TRIGGER_simon,1488,twitter.com/TRIGGER_simon/status/1476134521800380420,False,"シモンポジポジマン。シモンのことについて色々書いてるdiscordあるので興味ある方はDMまで。
シモン考察垢はこっち ＠trigger_kousatu
シモンのことについて語る垢@triggersimon_
アイコン描いてくれた神→@watanabetigauyo",other,1
B,2021-12-29 19:14:30+09:00,706291779356635136,わいゆー,Waiyu_SSBU,547,twitter.com/Waiyu_SSBU/status/1476134525319413764,False,群青のラストだけ歌いたい,other,1
B,2021-12-29 19:14:40+09:00,2841246900,れぽ,_rerere123,9171,twitter.com/_rerere123/status/1476134566712967169,False,"スマブラでロックマン使ってます。  
アイコンはyasaikakiageさん(@_yasaikakiage_)から、ヘッダーはりあさん(@VaxxxR)から頂きました。

配信チャンネル
https://t.co/bYHsemOlPJ",other,1
A,2021-12-29 19:14:42+09:00,1392741117502791681,はるべと,Okome_wii_fit,233,twitter.com/Okome_wii_fit/status/1476134576640905217,False,R1700↑ 健康女と麺娘 競技かるた,other,1
A,2021-12-29 19:14:43+09:00,1112338301011161089,カモニラ🦆,mushi_chawann,549,twitter.com/mushi_chawann/status/1476134579136516102,False,"スマブラ3年生/
ヨッシー窓所属/
NURO光回線/最高1701
🍮🍮🍮
必殺技は卵メテオです",other,1
A,2021-12-29 19:14:44+09:00,1209066635362877440,えす,esu_ssbu,629,twitter.com/esu_ssbu/status/1476134582991073281,False,スマブラジョーカーメイン/その他ぷよテト、ドラクエ、プロセカもやってる/ホロライブ好き/アイコンを描いていただいた方→@MinaRin_Rinsuki/2021年11月28日支払い技術検定世界ランキング1位,other,1
B,2021-12-29 19:14:44+09:00,1057939835954974720,kenntoaya,kenntoaya,210,twitter.com/kenntoaya/status/1476134581627949057,False,ボカロが好き,other,1
B,2021-12-29 19:15:04+09:00,1190260318410162177,craft w-39845793485,39845793485W,4,twitter.com/39845793485W/status/1476134667695030273,False,変人になりたい,other,1
B,2021-12-29 19:15:05+09:00,1071771360060366848,サイドハンド🚑,zengo_31,16,twitter.com/zengo_31/status/1476134671172141056,False,スマブラ観戦勢/Vtuber:大空スバル🚑推し/リドリーメイト16期から開始,other,1
A,2021-12-29 19:15:08+09:00,1265930892800700417,MiL￤ヒツ,hitsutoon,780,twitter.com/hitsutoon/status/1476134684052824065,False,eスポーツチーム｢Mayhem in Legend｣所属 代表→@shihaininmil  スマメイト最高2111 アイコンはライハチさん(@rai_8ya)から頂きました！,other,1
A,2021-12-29 19:15:32+09:00,785010470751043584,重機,juki_12345,31,twitter.com/juki_12345/status/1476134784677994496,False,スマブラSP マリオ ドンキー/スマ勢フォロー返します🤲,other,1
A,2021-12-29 19:15:32+09:00,104442458,えいん(やきう好きおじさん),einbelt_a,1485,twitter.com/einbelt_a/status/1476134784552534017,False,TOKIOと野球と絵描きさんの絵を見ながらゲームで変なことやってるひと スマブラアイテムありの民。’21オンラインチャレンジ第4戦レート16941 ヘッダー:ほしつばめ先生( @hoshitsubame ),other,1
B,2021-12-29 19:15:38+09:00,853559125212446721,がんじん≒豆,ganjinharaguro,760,twitter.com/ganjinharaguro/status/1476134808569131008,False,ガチガチ受験生,other,1
A,2021-12-29 19:15:55+09:00,1283596457308680193,びすこーど⛄️❄️️,biscord_,403,twitter.com/biscord_/status/1476134879528386562,False,SSBU/LoL/TFT/VALO/ ロックマン窓副窓主 ロックマン単 2118 たまにオフに行きます,other,1
B,2021-12-29 19:16:18+09:00,1365673533464997889,ぶドうパン(あいうえお),aiueo_ssb_TB,14,twitter.com/aiueo_ssb_TB/status/1476134975280156676,False,暇なときは絡んであげてください。たぶんもうテリー使わない,other,1
B,2021-12-29 19:16:25+09:00,1084397404743290880,サザナミ(小波),SAZANAMI_SSBU,168,twitter.com/SAZANAMI_SSBU/status/1476135007496597507,False,ホムヒカメイン、シュルクサブ。ゼノブレ愛。スマブラ観戦勢。台湾勢。コメンバー。SSQMではゼロサムメイン。,other,1
A,2021-12-29 19:16:32+09:00,167410674,せるきー,Fai_ry_Aya,1066,twitter.com/Fai_ry_Aya/status/1476135034726023173,False,"にこまき、よぴ子、前田佳織里さんを摂取してますｚ。ｚ
リツイートをオフ推奨┃スマブラ(イカ&ゲムヲ組)┃ぷよスポSW最高3000┃スプラX┃ゲーミングPCにわか┃ship8┃イシュエレ┃L'Antica┃ラスバレ上位5%┃麻婆豆腐┃東方カラオケ┃DELTARUNE┃その他ツイプロ",other,1
B,2021-12-29 19:16:35+09:00,3022341168,もちづき,DAREGA_PINPON,624,twitter.com/DAREGA_PINPON/status/1476135049695494146,False,スマブラ apex valorant 一輪車　けん玉　縄跳び　,other,1
